,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
A0A0A0MS04,7,0,7,0,4,0
A0A0B4J275,12,0,12,0,5,0
A0A0G2JN01,33,0,33,0,9,0
A0A2R8YD15,3,0,3,0,1,0
A0A2Z4LIS9,29,0,29,0,10,0
A2RUS2,90,8,82,8,44,0
A6NDN3,41,0,41,0,25,0
A6NHJ4,44,0,44,0,21,0
E9PAV3,278,19,259,18,178,0
O43396,19,4,15,4,11,0
O60669,47,4,43,3,14,0
O75165,147,5,142,4,60,0
O75956,14,0,14,0,9,0
O95484,10,1,9,1,6,0
P08519,167,0,167,0,30,0
P0DMU2,33,0,33,0,8,0
P14174,13,4,9,4,10,0
P20396,10,0,10,0,5,0
P21452,24,1,23,1,4,0
P23415,32,0,32,0,13,0
P23677,37,5,32,5,19,0
P27105,24,6,18,4,12,0
P28072,21,5,16,4,12,0
P30048,28,5,23,4,10,0
P36404,13,2,11,2,7,0
P43304,52,5,47,4,24,0
P43626,35,0,35,0,5,0
P46977,54,0,54,0,10,0
P48595,36,2,34,1,16,0
P49908,33,1,32,1,12,0
P53539,44,3,41,2,18,0
P54725,46,16,30,9,23,0
P57740,77,16,61,9,37,0
P62699,9,1,8,0,2,0
Q03692,25,0,25,0,15,0
Q03924,30,0,30,0,12,0
Q0VDE8,6,0,6,0,0,0
Q12770,118,14,104,10,43,0
Q13217,29,1,28,1,15,0
Q13489,57,4,53,3,22,0
Q13936,162,6,156,5,67,0
Q14CW9,57,11,46,10,40,0
Q16820,67,1,66,1,25,0
Q53TQ3,115,6,109,5,52,0
Q5HY64,102,3,99,1,60,0
Q5MNZ9,53,1,52,0,22,0
Q5T160,41,0,41,0,19,0
Q5VWP3,184,7,177,7,109,0
Q6FHJ7,23,1,22,1,13,0
Q6ICC9,23,3,20,3,10,0
Q6WRI0,258,4,254,2,89,0
Q6ZNK6,13,0,13,0,6,0
Q6ZW76,73,13,60,10,36,0
Q70CQ1,49,0,49,0,18,0
Q75WM6,19,0,19,0,12,0
Q7Z2H8,36,0,36,0,10,0
Q86SI9,7,0,7,0,2,0
Q86TB9,69,13,56,12,33,0
Q86XK7,32,0,32,0,6,0
Q86XQ3,27,0,27,0,8,0
Q86YA3,222,0,222,0,106,0
Q8IVV7,25,1,24,0,10,0
Q8N556,107,37,70,30,63,0
Q8N584,38,0,38,0,17,0
Q8NCA5,38,1,37,0,21,0
Q8NFF5,41,4,37,4,20,0
Q8NGR8,28,0,28,0,4,0
Q8NH18,30,0,30,0,3,0
Q8TAD2,11,0,11,0,6,0
Q8TCJ2,65,8,57,8,28,0
Q8TD19,105,33,72,31,75,0
Q8WU79,49,15,34,12,30,0
Q8WW32,11,0,11,0,3,0
Q8WWW8,93,9,84,3,44,0
Q96C28,20,0,20,0,5,0
Q96LT7,34,0,34,0,6,0
Q99504,82,12,70,12,41,0
Q99871,34,4,30,3,16,0
Q9BQG1,42,0,42,0,21,0
Q9BV57,3,1,2,0,0,0
Q9BXY0,30,11,19,10,23,0
Q9BYR9,8,0,8,0,0,0
Q9H3R5,18,3,15,1,6,0
Q9H936,16,0,16,0,10,0
Q9H9B1,141,28,113,27,91,0
Q9NQ94,24,2,22,0,10,0
Q9NRP7,129,7,122,4,45,0
Q9NRW4,11,0,11,0,4,0
Q9NS18,13,1,12,1,9,0
Q9NYR8,22,0,22,0,7,0
Q9UBQ7,18,3,15,3,9,0
Q9UHG3,37,1,36,0,11,0
Q9UI12,34,2,32,2,18,0
Q9UN37,35,5,30,4,21,0
Q9UQ03,26,0,26,0,9,0
Q9Y2M5,41,2,39,0,14,0
Q9Y5G2,79,3,76,1,28,0
A0A1B0GTQ1,19,0,19,0,6,0
A0A1B0GUZ9,2,0,2,0,0,0
A0A1W2PQF6,22,0,22,0,6,0
A8MXZ1,42,0,42,0,17,0
A9Z1Z3,89,0,89,0,42,0
O00311,56,6,50,5,26,0
O15041,47,0,47,0,16,0
O15090,148,4,144,4,78,0
O15444,13,0,13,0,7,0
O60220,5,2,3,0,0,0
O60306,74,4,70,4,28,0
O60347,66,6,60,5,38,0
O75791,30,6,24,3,16,0
O75952,70,17,53,16,47,0
O94805,28,1,27,1,14,0
O94952,37,3,34,2,16,0
O95319,40,2,38,2,16,0
O95336,17,3,14,2,7,0
O95665,35,0,35,0,9,0
O95803,64,0,64,0,26,0
O96008,30,4,26,4,16,0
P0C0L5,149,3,146,1,65,0
P0C5Y9,9,0,9,0,5,0
P0C7M4,17,0,17,0,7,0
P0DMW4,5,0,5,0,1,0
P10746,25,2,23,1,4,0
P13645,100,19,81,18,79,0
P14384,26,0,26,0,9,0
P17707,34,3,31,1,15,0
P20933,21,0,21,0,6,0
P24539,11,2,9,1,5,0
P40238,63,1,62,1,22,0
P42898,50,7,43,6,26,0
P46093,26,0,26,0,8,0
P47898,32,0,32,0,10,0
P55774,4,0,4,0,2,0
P80192,121,14,107,11,63,0
Q01523,8,0,8,0,5,0
Q02548,47,2,45,2,19,0
Q03989,55,9,46,9,39,0
Q04756,54,0,54,0,19,0
Q05901,39,0,39,0,13,0
Q12947,72,2,70,2,25,0
Q13797,75,1,74,1,26,0
Q14135,50,15,35,13,34,0
Q14236,8,0,8,0,2,0
Q14773,24,0,24,0,11,0
Q15005,24,3,21,3,14,0
Q15828,8,0,8,0,3,0
Q5JPB2,187,8,179,5,108,0
Q5XKP0,9,0,9,0,4,0
Q6AI12,26,2,24,0,14,0
Q6IMI6,15,0,15,0,4,0
Q6IMN6,144,11,133,6,69,0
Q6P1K1,13,0,13,0,2,0
Q6PIF6,139,5,134,5,61,0
Q6RI45,197,18,179,18,114,0
Q76NI1,161,6,155,4,76,0
Q7Z6P3,75,0,75,0,44,0
Q86U06,49,7,42,7,31,0
Q86V25,41,12,29,11,29,0
Q86Y78,11,0,11,0,1,0
Q8IWX7,46,4,42,4,21,0
Q8N123,23,0,23,0,13,0
Q8N2U9,17,1,16,1,4,0
Q8N412,48,3,45,3,25,0
Q8N9A8,6,0,6,0,2,0
Q8NEM1,31,0,31,0,4,0
Q8NFY4,121,15,106,14,64,0
Q8NG75,26,0,26,0,4,0
Q8NHS9,32,0,32,0,14,0
Q8WXA3,41,6,35,5,23,0
Q969X2,29,0,29,0,15,0
Q96A08,22,8,14,7,16,0
Q96FM1,22,0,22,0,7,0
Q96JC1,45,2,43,2,22,0
Q96RG2,151,25,126,22,79,0
Q99466,131,4,127,1,33,0
Q99538,25,0,25,0,10,0
Q9BQI0,10,2,8,2,8,0
Q9BRV3,13,0,13,0,1,0
Q9BUX1,10,0,10,0,4,0
Q9BVK2,41,4,37,0,7,0
Q9H0X6,21,3,18,3,11,0
Q9H3T2,77,1,76,1,33,0
Q9H5P4,113,2,111,2,70,0
Q9H869,69,9,60,9,43,0
Q9NPB8,57,6,51,4,25,0
Q9NQV8,71,1,70,1,41,0
Q9NRA8,177,62,115,56,145,0
Q9NRG1,11,0,11,0,4,0
Q9NWB6,31,10,21,10,26,0
Q9NZ38,16,1,15,0,5,0
Q9P0T7,10,2,8,2,4,0
Q9P289,38,9,29,9,22,0
Q9P2K3,37,5,32,4,23,0
Q9UJV3,65,2,63,2,20,0
Q9UP65,32,1,31,1,15,0
Q9UQ49,38,6,32,5,17,0
Q9Y676,23,5,18,5,18,0
A0A0B4J234,12,0,12,0,4,0
A0A286YF58,40,0,40,0,13,0
A0A3B3IRV3,7,0,7,0,2,0
A0A3B3IT45,31,0,31,0,2,0
A0A8V8TPP0,6,0,6,0,3,0
A6NJ78,28,3,25,3,14,0
A6NJL1,45,3,42,3,29,0
A8MQ11,8,0,8,0,4,0
D6REC4,34,0,34,0,15,0
O00487,20,4,16,2,8,0
O14530,12,2,10,0,1,0
O43657,13,1,12,1,7,0
O43680,15,0,15,0,10,0
O60239,59,10,49,9,42,0
O75116,97,15,82,11,56,0
O75146,93,13,80,9,56,0
O76090,38,1,37,1,21,0
O95206,79,3,76,2,42,0
P05060,85,29,56,24,63,0
P05154,40,2,38,2,20,0
P08581,135,18,117,8,46,0
P15822,438,75,363,55,243,0
P17020,75,6,69,6,30,0
P17482,23,1,22,1,14,0
P20930,1004,30,974,29,642,0
P22492,29,4,25,2,14,0
P25024,17,0,17,0,3,0
P28289,19,1,18,1,11,0
P29377,4,1,3,1,3,0
P33261,28,2,26,1,10,0
P41970,73,15,58,11,42,0
P48066,37,2,35,2,13,0
P48735,25,5,20,5,13,0
P57059,76,12,64,7,36,0
P58012,26,7,19,4,12,0
P61457,3,0,3,0,2,0
P83105,31,0,31,0,5,0
Q12959,113,31,82,24,68,0
Q12999,13,0,13,0,3,0
Q14671,147,31,116,28,90,0
Q15012,14,0,14,0,1,0
Q15569,55,10,45,7,36,0
Q53G59,42,0,42,0,13,0
Q5R372,86,11,75,9,45,0
Q5T0N5,41,5,36,5,27,0
Q5T4T6,83,1,82,1,41,0
Q6PFW1,144,13,131,9,57,0
Q6PIZ9,16,0,16,0,9,0
Q6UB35,57,3,54,1,30,0
Q6UWN8,5,0,5,0,0,0
Q6UX07,24,0,24,0,9,0
Q6ZQQ2,210,5,205,1,84,0
Q6ZWB6,51,0,51,0,23,0
Q71RC2,102,28,74,13,45,0
Q75VX8,89,0,89,0,52,0
Q8IV77,31,0,31,0,8,0
Q8IVF5,204,9,195,6,111,0
Q8IYM0,77,4,73,2,39,0
Q8N0W4,42,0,42,0,10,0
Q8N2A0,26,0,26,0,9,0
Q8N4T0,32,0,32,0,13,0
Q8NDM7,122,2,120,0,42,0
Q8NFJ9,36,2,34,0,16,0
Q8NGC5,33,0,33,0,5,0
Q8NGQ2,22,0,22,0,2,0
Q8TBR7,16,0,16,0,3,0
Q8TDN4,74,20,54,16,52,0
Q8WUA8,36,0,36,0,6,0
Q8WVD3,24,4,20,3,10,0
Q96AP7,51,9,42,4,18,0
Q96L93,103,21,82,19,66,0
Q96N06,19,3,16,2,9,0
Q96PX8,51,1,50,1,18,0
Q96QD8,60,11,49,6,18,0
Q99567,77,21,56,17,49,0
Q9BXX2,103,7,96,6,49,0
Q9BZW2,40,0,40,0,8,0
Q9GZQ4,35,0,35,0,6,0
Q9H0A9,35,1,34,1,24,0
Q9H3G5,27,0,27,0,9,0
Q9H6U6,129,27,102,24,79,0
Q9HB20,46,9,37,9,32,0
Q9HB31,22,0,22,0,11,0
Q9NPH9,14,0,14,0,7,0
Q9NSI6,305,44,261,43,201,0
Q9NTW7,61,3,58,3,18,0
Q9NVE7,58,5,53,5,30,0
Q9NVV0,30,5,25,4,11,0
Q9NVX7,39,0,39,0,15,0
Q9NWQ9,12,0,12,0,4,0
Q9NY93,34,4,30,4,18,0
Q9P2G9,45,0,45,0,15,0
Q9P2T0,37,3,34,3,23,0
Q9UFC0,62,12,50,8,26,0
Q9UJT1,45,0,45,0,16,0
Q9UKK6,13,1,12,1,7,0
Q9ULG1,174,20,154,18,94,0
Q9Y5H5,86,1,85,1,38,0
Q9Y5M1,10,0,10,0,6,0
A0A2R8Y556,1,0,1,0,1,0
A6NIR3,86,0,86,0,37,0
A6NJW4,16,1,15,1,7,0
B9A064,28,5,23,5,20,0
O00459,47,8,39,5,26,0
O14579,25,7,18,7,19,0
O14628,51,3,48,2,13,0
O15169,86,11,75,11,61,0
O15428,8,0,8,0,3,0
O43639,46,12,34,9,27,0
O60224,9,0,9,0,7,0
O75037,156,17,139,15,84,0
O75521,40,10,30,9,21,0
P06028,11,0,11,0,0,0
P17568,3,1,2,1,2,0
P28324,67,9,58,8,35,0
P31483,34,5,29,3,17,0
P48380,75,6,69,6,30,0
P52429,26,0,26,0,7,0
P52569,63,9,54,8,24,0
P55160,95,5,90,4,27,0
P55209,17,5,12,3,9,0
P55808,11,0,11,0,5,0
P56134,9,1,8,1,4,0
Q05086,59,6,53,5,22,0
Q06210,46,7,39,4,21,0
Q08830,19,0,19,0,7,0
Q08AN1,62,4,58,4,21,0
Q12772,133,16,117,9,60,0
Q12906,124,45,79,26,69,0
Q14BN4,72,10,62,7,41,0
Q14CZ8,51,8,43,8,33,0
Q15040,11,2,9,2,6,0
Q15735,133,13,120,13,74,0
Q16584,98,31,67,25,68,0
Q16585,27,0,27,0,11,0
Q16864,4,1,3,1,4,0
Q3MHD2,19,2,17,0,9,0
Q3SXZ7,21,1,20,0,7,0
Q53FD0,49,0,49,0,25,0
Q5JX69,14,2,12,1,6,0
Q5JY77,145,0,145,0,67,0
Q5NE16,17,0,17,0,9,0
Q5TBB1,26,4,22,4,14,0
Q5TZK3,10,0,10,0,5,0
Q5VXU1,10,0,10,0,0,0
Q5W0B1,142,34,108,22,81,0
Q6P0N0,145,54,91,39,96,0
Q6P9G4,12,0,12,0,5,0
Q6UXP7,20,0,20,0,6,0
Q6ZMB0,19,0,19,0,4,0
Q6ZTQ3,29,0,29,0,15,0
Q8IUI8,33,1,32,0,11,0
Q8IUK8,21,0,21,0,9,0
Q8N144,12,0,12,0,4,0
Q8N157,113,14,99,12,72,0
Q8N1A0,15,0,15,0,8,0
Q8N841,89,2,87,1,38,0
Q8NG35,4,0,4,0,1,0
Q8TAT6,43,4,39,3,19,0
Q8WW12,32,11,21,10,28,0
Q92597,49,18,31,18,42,0
Q92925,28,5,23,4,17,0
Q92934,38,15,23,14,30,0
Q969L4,4,0,4,0,2,0
Q96GD3,65,3,62,1,26,0
Q96HJ9,6,1,5,1,4,0
Q96HN2,58,17,41,16,45,0
Q96IF1,66,21,45,17,44,0
Q96N96,70,28,42,24,41,0
Q96PE6,33,0,33,0,13,0
Q96SZ6,54,2,52,2,26,0
Q96T37,187,70,117,65,157,0
Q9BQ65,18,1,17,1,10,0
Q9BQC6,3,0,3,0,1,0
Q9BVS5,43,0,43,0,21,0
Q9BXK5,76,21,55,20,54,0
Q9BY89,311,106,205,99,257,0
Q9BYN8,3,0,3,0,0,0
Q9GZK3,29,0,29,0,8,0
Q9H0K4,44,0,44,0,13,0
Q9H3L0,21,0,21,0,7,0
Q9H6X5,95,6,89,4,54,0
Q9H972,55,10,45,5,24,0
Q9HAH7,35,7,28,7,24,0
Q9HAT8,31,4,27,3,16,0
Q9HCE5,24,2,22,2,9,0
Q9NPG3,173,29,144,25,112,0
Q9NR30,84,27,57,25,67,0
Q9NSC5,30,7,23,6,21,0
Q9NWB1,23,0,23,0,7,0
Q9NXR5,39,0,39,0,11,0
Q9NZ09,61,8,53,4,29,0
Q9UIY3,13,0,13,0,2,0
Q9UN67,61,0,61,0,7,0
Q9UNA4,79,4,75,2,40,0
Q9UPP2,106,4,102,3,57,0
Q9Y5J5,3,0,3,0,1,0
Q9Y6Y1,215,3,212,2,103,0
A0A1B0GVY4,5,0,5,0,1,0
A6NC62,6,0,6,0,2,0
A8MYZ5,4,0,4,0,0,0
H3BQJ8,11,0,11,0,2,0
O14756,18,0,18,0,8,0
O15318,7,1,6,1,4,0
O15539,15,2,13,2,8,0
O60232,16,4,12,3,8,0
O60755,18,0,18,0,4,0
O60763,94,16,78,9,43,0
O60828,26,5,21,3,12,0
P00746,14,0,14,0,6,0
P04746,32,1,31,1,12,0
P0CG39,80,3,77,3,41,0
P10242,58,5,53,5,28,0
P13674,30,2,28,2,13,0
P15954,6,1,5,0,2,0
P21757,37,4,33,1,17,0
P22307,41,8,33,4,18,0
P28062,32,5,27,4,18,0
P31323,23,5,18,5,13,0
P31943,52,18,34,17,43,0
P34931,37,9,28,3,13,0
P47972,23,2,21,2,13,0
P48304,25,0,25,0,8,0
P48552,173,14,159,14,97,0
P49221,54,3,51,3,17,0
P50876,10,0,10,0,3,0
P61981,29,11,18,11,24,0
P62166,6,0,6,0,1,0
Q00266,21,1,20,1,5,0
Q01814,90,16,74,9,42,0
Q03591,31,0,31,0,9,0
Q07343,90,14,76,10,47,0
Q07699,14,0,14,0,3,0
Q12864,56,2,54,0,15,0
Q13155,27,4,23,4,20,0
Q13467,37,0,37,0,7,0
Q14164,54,5,49,5,26,0
Q14749,19,2,17,2,7,0
Q15011,32,2,30,2,16,0
Q29980,27,1,26,1,8,0
Q3KP31,44,1,43,1,14,0
Q53GI3,54,5,49,2,25,0
Q5M7Z0,50,5,45,3,20,0
Q5R3I4,31,1,30,1,12,0
Q5SY80,70,1,69,0,19,0
Q5TCX8,131,26,105,19,76,0
Q641Q2,229,88,141,85,203,0
Q6AI08,150,24,126,14,65,0
Q6IQ23,159,50,109,35,103,0
Q6IS14,10,2,8,1,3,0
Q6NXT2,8,2,6,1,5,0
Q71F78,15,0,15,0,10,0
Q7L945,36,0,36,0,7,0
Q7RTS5,32,2,30,1,5,0
Q7Z412,21,0,21,0,5,0
Q86U28,19,5,14,4,10,0
Q86UG4,53,0,53,0,12,0
Q8IX18,48,2,46,1,20,0
Q8IY17,125,17,108,16,69,0
Q8IYI8,49,3,46,2,18,0
Q8N614,25,0,25,0,10,0
Q8N6M9,4,0,4,0,1,0
Q8NEM0,118,19,99,16,76,0
Q8NHA6,18,0,18,0,2,0
Q8TDQ7,10,0,10,0,2,0
Q8TDY2,162,36,126,29,102,0
Q8TE69,3,0,3,0,0,0
Q8WUJ1,17,0,17,0,10,0
Q8WVE7,11,1,10,1,4,0
Q8WYK1,130,1,129,1,39,0
Q93038,23,0,23,0,7,0
Q96DM3,55,6,49,5,19,0
Q96DR7,113,19,94,15,71,0
Q96JN2,103,4,99,3,58,0
Q96LB8,26,1,25,0,6,0
Q96N11,32,0,32,0,13,0
Q96QZ7,152,25,127,21,100,0
Q9BRL6,95,29,66,28,82,0
Q9BX97,29,1,28,1,15,0
Q9BXJ0,17,0,17,0,10,0
Q9C0H6,45,1,44,1,17,0
Q9H0J4,126,1,125,1,67,0
Q9H0S4,26,3,23,3,16,0
Q9H4G4,15,3,12,3,12,0
Q9H707,47,6,41,2,16,0
Q9H8T0,22,2,20,2,14,0
Q9HD90,36,0,36,0,14,0
Q9NPD3,13,3,10,0,2,0
Q9NS28,22,3,19,3,10,0
Q9NVH0,51,5,46,3,20,0
Q9NXH8,26,5,21,5,15,0
Q9NZ94,53,2,51,2,18,0
Q9P0M6,42,5,37,3,18,0
Q9UBB5,39,5,34,4,22,0
Q9ULK4,92,2,90,2,21,0
Q9Y2Q3,16,4,12,2,8,0
Q9Y3Q0,52,0,52,0,26,0
Q9Y535,13,0,13,0,8,0
A0A126GWI2,20,0,20,0,0,0
A0A1B0GTU1,85,0,85,0,56,0
H0YKK7,27,0,27,0,14,0
O15480,27,0,27,0,15,0
O43602,52,10,42,9,36,0
O43617,10,0,10,0,2,0
O60290,85,3,82,3,29,0
O75995,68,30,38,23,51,0
O95613,338,78,260,45,170,0
P00709,8,0,8,0,4,0
P01857,46,4,42,4,18,0
P02771,44,8,36,6,22,0
P04183,15,5,10,2,5,0
P05019,15,0,15,0,3,0
P07197,121,35,86,30,93,0
P08590,4,1,3,1,2,0
P0DJD0,220,52,168,52,140,0
P0DP75,10,0,10,0,8,0
P11172,36,5,31,4,19,0
P11684,8,0,8,0,2,0
P12544,16,0,16,0,9,0
P19438,37,3,34,3,24,0
P27930,27,1,26,1,6,0
P28908,65,8,57,8,42,0
P30203,75,2,73,1,28,0
P31273,24,0,24,0,9,0
P34820,24,1,23,1,6,0
P41240,25,3,22,1,9,0
P47900,32,2,30,0,8,0
P48668,67,14,53,14,55,0
P60413,43,0,43,0,5,0
P61218,2,0,2,0,0,0
P78537,8,3,5,3,6,0
P82933,23,3,20,0,4,0
Q01813,46,5,41,5,26,0
Q12766,123,2,121,2,49,0
Q12840,86,6,80,4,43,0
Q13394,26,1,25,1,13,0
Q14126,118,30,88,26,70,0
Q14593,35,1,34,1,14,0
Q15223,34,5,29,5,22,0
Q15382,16,3,13,3,9,0
Q2NKJ3,116,2,114,2,40,0
Q30201,20,0,20,0,6,0
Q32MQ0,84,8,76,8,57,0
Q658P3,48,8,40,4,17,0
Q6NXR0,32,0,32,0,12,0
Q6PIV7,11,0,11,0,1,0
Q6UX52,25,0,25,0,9,0
Q6ZN17,34,9,25,5,17,0
Q6ZVK8,17,0,17,0,6,0
Q7Z340,77,2,75,2,34,0
Q7Z4V0,81,3,78,3,50,0
Q7Z5L7,40,0,40,0,16,0
Q8IUC8,32,0,32,0,8,0
Q8IV03,43,0,43,0,22,0
Q8IV53,94,11,83,5,50,0
Q8IX95,8,0,8,0,2,0
Q8N0X4,21,0,21,0,11,0
Q8N1E2,18,0,18,0,9,0
Q8N6L1,11,0,11,0,1,0
Q8NBP5,45,1,44,1,16,0
Q8NGN6,22,0,22,0,2,0
Q8NH05,20,0,20,0,1,0
Q8TAU0,33,0,33,0,19,0
Q8TAX9,32,1,31,1,19,0
Q8WWB5,19,0,19,0,6,0
Q93100,75,9,66,9,34,0
Q96B49,3,1,2,1,3,0
Q96EQ0,27,2,25,1,10,0
Q96H72,25,0,25,0,6,0
Q96IK1,11,1,10,1,8,0
Q96LM5,17,0,17,0,9,0
Q96LQ0,18,1,17,0,8,0
Q96LR9,22,0,22,0,10,0
Q96N58,49,0,49,0,17,0
Q96PX9,139,8,131,6,68,0
Q9BX10,37,3,34,3,16,0
Q9BXC0,27,0,27,0,5,0
Q9BZ76,117,1,116,1,50,0
Q9H0E2,9,0,9,0,5,0
Q9H293,16,0,16,0,6,0
Q9HAW4,190,54,136,49,141,0
Q9NQU5,84,18,66,14,52,0
Q9NR28,21,3,18,3,16,0
Q9NR56,20,2,18,1,7,0
Q9NRR1,7,0,7,0,3,0
Q9NTK1,20,0,20,0,11,0
Q9NUJ7,21,0,21,0,4,0
Q9NVL1,21,2,19,1,9,0
Q9NWV8,39,10,29,10,27,0
Q9NWZ5,42,8,34,8,25,0
Q9P1Z2,58,6,52,5,34,0
Q9UGM3,289,0,289,0,98,0
Q9UGN5,43,9,34,7,22,0
Q9UJA5,40,7,33,7,25,0
Q9UN73,91,7,84,3,32,0
Q9UQ07,35,4,31,3,17,0
Q9Y2I8,61,10,51,7,28,0
Q9Y3D3,5,1,4,1,4,0
A0A087X179,35,0,35,0,7,0
A0A096LPI5,14,0,14,0,4,0
A0A8V8TPW5,1,0,1,0,0,0
B2RUY7,9,0,9,0,5,0
B4DS77,23,0,23,0,9,0
E5RHQ5,109,0,109,0,73,0
O00358,19,0,19,0,6,0
O14561,10,3,7,2,5,0
O15212,6,0,6,0,4,0
O15357,136,26,110,15,68,0
O43242,38,9,29,8,23,0
O43299,77,4,73,2,28,0
O43462,59,2,57,2,24,0
O60563,100,10,90,10,52,0
O60741,76,1,75,1,35,0
O76001,24,0,24,0,2,0
O95452,14,0,14,0,3,0
O95870,43,3,40,2,15,0
O96011,23,2,21,1,9,0
P00742,27,0,27,0,12,0
P04424,35,1,34,1,11,0
P0C7V0,32,0,32,0,23,0
P10523,28,3,25,2,14,0
P22314,93,27,66,13,39,0
P23276,58,0,58,0,26,0
P49418,64,17,47,11,37,0
P49441,28,2,26,2,10,0
P53634,30,0,30,0,13,0
P53677,30,1,29,1,10,0
P57768,52,15,37,8,26,0
P60014,44,0,44,0,3,0
P62273,4,1,3,0,1,0
P79522,16,5,11,5,13,0
P82930,8,0,8,0,1,0
Q12796,26,0,26,0,7,0
Q12904,25,8,17,7,15,0
Q13438,41,4,37,4,26,0
Q13635,102,1,101,0,24,0
Q14147,95,7,88,5,51,0
Q14669,270,56,214,36,138,0
Q15329,33,2,31,2,15,0
Q495X7,33,0,33,0,8,0
Q53RD9,36,0,36,0,13,0
Q5SRR4,17,0,17,0,5,0
Q5VT03,59,0,59,0,31,0
Q5VVQ6,21,3,18,2,8,0
Q68CJ6,52,1,51,1,23,0
Q6NSJ5,48,2,46,0,12,0
Q6NT16,42,2,40,2,9,0
Q6NZY4,86,23,63,15,48,0
Q6P0Q8,327,90,237,69,210,0
Q6QHC5,11,0,11,0,2,0
Q6UXB4,20,0,20,0,5,0
Q6UXP9,16,0,16,0,11,0
Q6UXU0,11,0,11,0,6,0
Q6ZUL3,24,0,24,0,9,0
Q7Z5A8,9,0,9,0,1,0
Q7Z5S9,25,0,25,0,4,0
Q86T90,91,28,63,18,52,0
Q86UF4,27,0,27,0,17,0
Q86UQ4,465,14,451,6,132,0
Q86X29,95,38,57,35,76,0
Q8IYG6,49,3,46,2,26,0
Q8IZP0,69,24,45,23,54,0
Q8N0V1,18,0,18,0,6,0
Q8N0W7,24,0,24,0,6,0
Q8N2Y8,209,22,187,19,121,0
Q8N2Z9,11,2,9,2,6,0
Q8N394,65,0,65,0,22,0
Q8N4C9,24,0,24,0,12,0
Q8NEG2,36,5,31,5,27,0
Q8NGJ2,18,0,18,0,3,0
Q8TAL5,38,2,36,0,19,0
Q8TAP4,2,0,2,0,0,0
Q96BY9,38,5,33,2,12,0
Q96DA0,10,0,10,0,4,0
Q96MG2,27,4,23,4,19,0
Q96PU4,66,6,60,6,28,0
Q96QP1,131,9,122,2,43,0
Q96S82,55,5,50,5,23,0
Q99801,26,5,21,4,16,0
Q9BW71,111,44,67,41,95,0
Q9BY78,30,0,30,0,6,0
Q9H790,24,1,23,0,11,0
Q9HBM1,16,2,14,2,10,0
Q9HD15,29,8,21,7,20,0
Q9NPA8,2,1,1,1,2,0
Q9NQC8,30,2,28,2,18,0
Q9NSE4,83,6,77,4,28,0
Q9NUA8,114,15,99,14,52,0
Q9NXC2,19,0,19,0,7,0
Q9NYA1,23,1,22,1,7,0
Q9NYF3,78,17,61,16,51,0
Q9P2K5,54,5,49,5,34,0
Q9UJX2,39,7,32,5,15,0
Q9Y3E5,15,4,11,3,8,0
Q9Y493,243,0,243,0,77,0
Q9Y6F7,42,2,40,2,22,0
Q9Y6R9,62,5,57,4,40,0
A0A075B6R0,13,0,13,0,10,0
A0A804HJP8,2,0,2,0,2,0
A6NEC2,27,0,27,0,9,0
A6NHT5,34,5,29,4,22,0
O00231,41,11,30,11,33,0
O14771,42,5,37,4,21,0
O14802,83,6,77,4,39,0
O43653,6,0,6,0,2,0
O75629,16,0,16,0,4,0
O75718,19,0,19,0,8,0
O95528,51,4,47,4,17,0
P02810,10,3,7,1,4,0
P04217,35,0,35,0,12,0
P08514,75,0,75,0,20,0
P0DN26,9,0,9,0,5,0
P13693,11,4,7,1,3,0
P17643,36,0,36,0,11,0
P18847,13,1,12,1,7,0
P19338,65,29,36,17,37,0
P22352,12,0,12,0,4,0
P23510,13,0,13,0,6,0
P30533,33,10,23,9,24,0
P40763,56,7,49,2,21,0
P41161,40,5,35,3,20,0
P43308,17,1,16,1,7,0
P51674,11,2,9,0,0,0
P56746,21,3,18,3,10,0
P63096,20,3,17,3,13,0
Q06418,66,6,60,5,23,0
Q0P6D2,28,0,28,0,9,0
Q13442,11,5,6,5,11,0
Q13868,28,8,20,7,17,0
Q14435,38,0,38,0,18,0
Q14683,79,18,61,12,46,0
Q14774,69,3,66,3,43,0
Q15004,16,5,11,4,13,0
Q15270,29,0,29,0,19,0
Q15465,31,0,31,0,17,0
Q16851,48,13,35,12,31,0
Q569K4,67,4,63,2,35,0
Q5FWF7,16,0,16,0,5,0
Q5H9S7,40,0,40,0,18,0
Q5JW98,27,0,27,0,5,0
Q5M8T2,36,0,36,0,9,0
Q5TZA2,174,27,147,23,117,0
Q5VV42,48,9,39,4,20,0
Q5XG99,21,1,20,1,9,0
Q6P2I7,34,1,33,0,11,0
Q6PJ69,28,0,28,0,8,0
Q6ZNF0,24,0,24,0,6,0
Q6ZUM4,89,14,75,11,52,0
Q6ZYL4,1,0,1,0,0,0
Q7L523,24,0,24,0,5,0
Q7LBR1,12,0,12,0,6,0
Q86TI0,144,33,111,22,82,0
Q86U42,26,7,19,6,20,0
Q8IVM8,31,0,31,0,11,0
Q8IX12,94,18,76,18,62,0
Q8IYT8,133,13,120,11,73,0
Q8NCG7,69,12,57,9,27,0
Q8NET5,24,1,23,1,11,0
Q8NFU3,9,2,7,0,4,0
Q8NGI1,28,0,28,0,7,0
